,Tweet_id,Retweet_id,text,misinformation,Retweet_time,Tweet_count,Tweet_count_by_id,Hourly
714,544271284796784640,544271601064112128,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-14 23:23:56+00:00,140,7,23
99,544269749405097984,544271599868731392,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:23:56+00:00,141,73,23
479,544271069146656768,544271614708174848,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:23:59+00:00,142,20,23
815,544271362022338560,544271619238002688,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-14 23:24:00+00:00,143,4,23
151,544269749405097984,544271621343961088,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:01+00:00,144,74,23
871,544271362022338560,544271632366198784,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-14 23:24:03+00:00,145,5,23
152,544269749405097984,544271632936624129,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:04+00:00,146,75,23
471,544271069146656768,544271637483245570,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:05+00:00,147,21,23
122,544269749405097984,544271651030831105,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:08+00:00,148,76,23
62,544268732046913536,544271653228666880,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.,0,2014-12-14 23:24:08+00:00,149,36,23
441,544271069146656768,544271660186996736,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:10+00:00,150,22,23
457,544271069146656768,544271660166021120,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:10+00:00,151,23,23
176,544269749405097984,544271658744172544,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:10+00:00,152,77,23
442,544271069146656768,544271674695098368,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:13+00:00,153,24,23
458,544271069146656768,544271678424231936,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:14+00:00,154,25,23
706,544271284796784640,544271679816347648,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-14 23:24:15+00:00,155,8,23
153,544269749405097984,544271682978844673,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:15+00:00,156,78,23
481,544271069146656768,544271698992709632,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:19+00:00,157,26,23
713,544271284796784640,544271703086727168,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-14 23:24:20+00:00,158,9,23
480,544271069146656768,544271701610356736,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:20+00:00,159,27,23
443,544271069146656768,544271705871749120,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:21+00:00,160,28,23
154,544269749405097984,544271711013568513,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:22+00:00,161,79,23
459,544271069146656768,544271709029683200,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:22+00:00,162,29,23
489,544271069146656768,544271723508805635,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:25+00:00,163,30,23
482,544271069146656768,544271729095630848,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:26+00:00,164,31,23
59,544268732046913536,544271727715287040,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.,0,2014-12-14 23:24:26+00:00,165,37,23
444,544271069146656768,544271737232572416,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:28+00:00,166,32,23
465,544271069146656768,544271734858186752,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:28+00:00,167,33,23
177,544269749405097984,544271738851590144,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:29+00:00,168,80,23
123,544269749405097984,544271738448523264,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:29+00:00,169,81,23
445,544271069146656768,544271749764751361,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:31+00:00,170,34,23
464,544271069146656768,544271747848343552,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:31+00:00,171,35,23
178,544269749405097984,544271758333718528,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:33+00:00,172,82,23
446,544271069146656768,544271756937003008,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:33+00:00,173,36,23
483,544271069146656768,544271765846118400,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:35+00:00,174,37,23
124,544269749405097984,544271773588398080,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:37+00:00,175,83,23
460,544271069146656768,544271776168304640,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:38+00:00,176,38,23
472,544271069146656768,544271782698823680,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:39+00:00,177,39,23
814,544271362022338560,544271794287308800,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-14 23:24:42+00:00,178,6,23
450,544271069146656768,544271807709450241,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:45+00:00,179,40,23
487,544271069146656768,544271808761823235,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:45+00:00,180,41,23
712,544271284796784640,544271816181551104,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-14 23:24:47+00:00,181,10,23
488,544271069146656768,544271817117298689,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:47+00:00,182,42,23
462,544271069146656768,544271814537797633,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:47+00:00,183,43,23
837,544271362022338560,544271820992434176,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-14 23:24:48+00:00,184,7,23
849,544271362022338560,544271821004996608,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-14 23:24:48+00:00,185,8,23
537,544271069146656768,544271819943862272,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:48+00:00,186,44,23
705,544271284796784640,544271823110557696,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-14 23:24:49+00:00,187,11,23
695,544271284796784640,544271824784482304,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-14 23:24:49+00:00,188,12,23
463,544271069146656768,544271829846597632,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:50+00:00,189,45,23
449,544271069146656768,544271835072708609,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:52+00:00,190,46,23
484,544271069146656768,544271836700110848,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:52+00:00,191,47,23
639,544271069146656768,544271835026554881,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:52+00:00,192,48,23
461,544271069146656768,544271840483753986,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:53+00:00,193,49,23
473,544271069146656768,544271840034951170,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:24:53+00:00,194,50,23
101,544269749405097984,544271845600403458,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:54+00:00,195,84,23
691,544271284796784640,544271845198147584,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-14 23:24:54+00:00,196,13,23
155,544269749405097984,544271850658750466,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:24:55+00:00,197,85,23
447,544271069146656768,544271871571922944,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:00+00:00,198,51,23
25,544268732046913536,544271877917536257,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.,0,2014-12-14 23:25:02+00:00,199,38,23
597,544271069146656768,544271900541603842,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:07+00:00,200,52,23
485,544271069146656768,544271905042481152,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:08+00:00,201,53,23
817,544271362022338560,544271908435288064,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-14 23:25:09+00:00,202,9,23
222,544269749405097984,544271905474084864,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:25:09+00:00,203,86,23
448,544271069146656768,544271921529896961,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:12+00:00,204,54,23
592,544271069146656768,544271923056627712,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:13+00:00,205,55,23
107,544269749405097984,544271944997404675,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-14 23:25:18+00:00,206,87,23
543,544271069146656768,544271957789655041,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:21+00:00,207,56,23
6,544268732046913536,544271960369553410,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.,0,2014-12-14 23:25:22+00:00,208,39,23
836,544271362022338560,544271962889932800,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-14 23:25:22+00:00,209,10,23
493,544271069146656768,544271965943771136,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:23+00:00,210,57,23
475,544271069146656768,544271994481819648,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:30+00:00,211,58,23
474,544271069146656768,544271994338816000,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:30+00:00,212,59,23
486,544271069146656768,544272018309648386,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:35+00:00,213,60,23
495,544271069146656768,544272029772689408,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-14 23:25:38+00:00,214,61,23
717,544271284796784640,544272037343395840,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-14 23:25:40+00:00,215,14,23
877,544271362022338560,544272054330331138,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-14 23:25:44+00:00,216,11,23
